timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2023-01-01 00:00:00,0.07024,0.07038,0.06941,0.06984,89156003.0,2023-01-01 03:59:59.999,6225436.64766000,12042,42445283.00000000,2963018.13897000,0
2023-01-01 04:00:00,0.06984,0.06986,0.06906,0.06946,69417793.0,2023-01-01 07:59:59.999,4813799.71915000,10242,32392083.00000000,2245781.87893000,0
2023-01-01 08:00:00,0.06945,0.06991,0.06916,0.06965,59921656.0,2023-01-01 11:59:59.999,4167096.82940000,8700,30653154.00000000,2131737.02366000,0
2023-01-01 12:00:00,0.06965,0.06983,0.06943,0.06973,48039240.0,2023-01-01 15:59:59.999,3345432.53246000,9499,24411407.00000000,1699946.58179000,0
2023-01-01 16:00:00,0.06974,0.07087,0.06958,0.07032,106304307.0,2023-01-01 19:59:59.999,7460126.65881000,13108,59532484.00000000,4177644.37444000,0
2023-01-01 20:00:00,0.07033,0.07084,0.06991,0.07024,73569161.0,2023-01-01 23:59:59.999,5174593.25664000,9679,35386034.00000000,2488803.22099000,0
2023-01-02 00:00:00,0.07023,0.07033,0.06906,0.07,160027332.0,2023-01-02 03:59:59.999,11127738.74892000,19072,79971253.00000000,5560331.53989000,0
2023-01-02 04:00:00,0.07,0.07374,0.06985,0.0718,291676819.0,2023-01-02 07:59:59.999,20898554.86355000,34309,156617241.00000000,11224950.39461000,0
2023-01-02 08:00:00,0.0718,0.07252,0.07139,0.07181,261691692.0,2023-01-02 11:59:59.999,18848672.05538000,26940,137776333.00000000,9923729.60821000,0
2023-01-02 12:00:00,0.07182,0.07291,0.07161,0.07238,200534008.0,2023-01-02 15:59:59.999,14449792.91343000,24041,107155223.00000000,7721405.48286000,0
2023-01-02 16:00:00,0.07236,0.07248,0.07186,0.07217,70636615.0,2023-01-02 19:59:59.999,5094228.38051000,9994,33497943.00000000,2415741.54253000,0
2023-01-02 20:00:00,0.07216,0.07271,0.07085,0.0714,130609819.0,2023-01-02 23:59:59.999,9380271.87725000,17896,63200019.00000000,4540791.33498000,0
2023-01-03 00:00:00,0.07138,0.07184,0.07113,0.07164,107742726.0,2023-01-03 03:59:59.999,7701998.76375000,13346,52632166.00000000,3762577.80889000,0
2023-01-03 04:00:00,0.07165,0.07231,0.07136,0.07195,97227836.0,2023-01-03 07:59:59.999,6983758.68375000,12657,49488661.00000000,3554771.39041000,0
2023-01-03 08:00:00,0.07196,0.072,0.0713,0.07144,77568748.0,2023-01-03 11:59:59.999,5561013.53739000,10978,35866776.00000000,2570980.22716000,0
2023-01-03 12:00:00,0.07145,0.07189,0.07046,0.07096,174158231.0,2023-01-03 15:59:59.999,12393219.27467000,22827,85718363.00000000,6101402.14248000,0
2023-01-03 16:00:00,0.07096,0.07117,0.06943,0.06994,193828375.0,2023-01-03 19:59:59.999,13575032.38998000,24686,85877137.00000000,6013014.12736000,0
2023-01-03 20:00:00,0.06994,0.07057,0.06982,0.07049,82180427.0,2023-01-03 23:59:59.999,5763912.91034000,11786,39215710.00000000,2750473.37340000,0
2023-01-04 00:00:00,0.07049,0.07293,0.07019,0.07284,233722176.0,2023-01-04 03:59:59.999,16730017.85791000,30950,119013614.00000000,8522201.99094000,0
2023-01-04 04:00:00,0.07284,0.07302,0.07198,0.07257,115991004.0,2023-01-04 07:59:59.999,8402591.90884000,19771,55813718.00000000,4044784.97862000,0
2023-01-04 08:00:00,0.07258,0.073,0.07183,0.072,97886503.0,2023-01-04 11:59:59.999,7081094.91919000,16289,46019958.00000000,3329911.02855000,0
2023-01-04 12:00:00,0.072,0.07254,0.07156,0.07239,108355066.0,2023-01-04 15:59:59.999,7811700.11426000,19243,52653021.00000000,3796464.08240000,0
2023-01-04 16:00:00,0.07239,0.07324,0.07188,0.07234,140108203.0,2023-01-04 19:59:59.999,10166501.15229000,25955,75197263.00000000,5457449.15206000,0
2023-01-04 20:00:00,0.07233,0.07362,0.07161,0.07311,94487665.0,2023-01-04 23:59:59.999,6860881.89793000,14362,50028748.00000000,3634121.22688000,0
2023-01-05 00:00:00,0.0731,0.07461,0.07258,0.07292,248797396.0,2023-01-05 03:59:59.999,18288388.98100000,30735,123156825.00000000,9053621.59562000,0
2023-01-05 04:00:00,0.07293,0.07529,0.07292,0.07382,305645421.0,2023-01-05 07:59:59.999,22653839.87309000,33068,156853870.00000000,11626295.92986000,0
2023-01-05 08:00:00,0.07381,0.07388,0.07257,0.0735,192715035.0,2023-01-05 11:59:59.999,14130083.77058000,22751,103814874.00000000,7613853.23520000,0
2023-01-05 12:00:00,0.07349,0.07353,0.07207,0.07237,219269255.0,2023-01-05 15:59:59.999,15951676.89128000,31543,105298232.00000000,7662438.94847000,0
2023-01-05 16:00:00,0.07238,0.07279,0.07191,0.07268,89747292.0,2023-01-05 19:59:59.999,6483537.39017000,13768,43382228.00000000,3134256.61818000,0
2023-01-05 20:00:00,0.07268,0.07283,0.07035,0.07152,145353928.0,2023-01-05 23:59:59.999,10414978.99267000,18794,65244542.00000000,4676651.05387000,0
2023-01-06 00:00:00,0.07151,0.07222,0.07119,0.07137,114616583.0,2023-01-06 03:59:59.999,8215772.47733000,16808,57314040.00000000,4109049.24474000,0
2023-01-06 04:00:00,0.07136,0.07147,0.07035,0.07097,142140033.0,2023-01-06 07:59:59.999,10080269.01623000,17922,67638151.00000000,4797641.70690000,0
2023-01-06 08:00:00,0.07098,0.07113,0.0695,0.07052,182163354.0,2023-01-06 11:59:59.999,12826085.41877000,21841,79790060.00000000,5620100.27373000,0
2023-01-06 12:00:00,0.07052,0.07169,0.07005,0.07145,234919069.0,2023-01-06 15:59:59.999,16647593.17426000,28751,119705255.00000000,8484443.43479000,0
2023-01-06 16:00:00,0.07145,0.07267,0.07127,0.07257,135948277.0,2023-01-06 19:59:59.999,9767473.63727000,19005,69613345.00000000,5002012.69782000,0
2023-01-06 20:00:00,0.07257,0.07281,0.07191,0.07241,96727234.0,2023-01-06 23:59:59.999,6998932.52081000,13967,48072266.00000000,3479018.86329000,0
2023-01-07 00:00:00,0.07242,0.07305,0.07223,0.07242,83806694.0,2023-01-07 03:59:59.999,6083441.93616000,13376,42143225.00000000,3059834.58864000,0
2023-01-07 04:00:00,0.07242,0.07275,0.07204,0.07265,63538336.0,2023-01-07 07:59:59.999,4595408.21233000,9338,29870683.00000000,2160575.39589000,0
2023-01-07 08:00:00,0.07266,0.07266,0.07187,0.07197,88189310.0,2023-01-07 11:59:59.999,6372881.01766000,13268,41427716.00000000,2993834.99234000,0
2023-01-07 12:00:00,0.07196,0.07235,0.07167,0.07225,91775708.0,2023-01-07 15:59:59.999,6614312.18778000,11566,52903770.00000000,3813514.30541000,0
2023-01-07 16:00:00,0.07224,0.07252,0.07188,0.07221,55074400.0,2023-01-07 19:59:59.999,3973036.26019000,7951,26056303.00000000,1879898.11596000,0
2023-01-07 20:00:00,0.07222,0.0724,0.07192,0.07219,56190864.0,2023-01-07 23:59:59.999,4055510.76612000,9000,29312654.00000000,2115430.92298000,0
2023-01-08 00:00:00,0.07219,0.07238,0.07121,0.07186,104553468.0,2023-01-08 03:59:59.999,7493823.50602000,12527,50711782.00000000,3634974.78191000,0
2023-01-08 04:00:00,0.07186,0.07201,0.07174,0.07179,52215941.0,2023-01-08 07:59:59.999,3752904.25809000,6893,25961120.00000000,1865834.06660000,0
2023-01-08 08:00:00,0.07178,0.0721,0.07162,0.0717,55993803.0,2023-01-08 11:59:59.999,4021047.93870000,10129,29102957.00000000,2090130.69937000,0
2023-01-08 12:00:00,0.07167,0.07265,0.07151,0.07242,105431080.0,2023-01-08 15:59:59.999,7600999.10664000,14727,53263376.00000000,3839971.87364000,0
2023-01-08 16:00:00,0.07243,0.07269,0.07165,0.0719,89935416.0,2023-01-08 19:59:59.999,6473001.70888000,13849,46052744.00000000,3314374.97016000,0
2023-01-08 20:00:00,0.0719,0.07399,0.07182,0.07363,291612732.0,2023-01-08 23:59:59.999,21263929.18052000,37857,160794600.00000000,11725144.09466000,0
